kota_administrasi,kecamatan,kelurahan,rw,tahun,bulan,lama_genangan,tanggal_kejadian,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,ketinggian_air,jumlah_meninggal
Jakarta Selatan,Kebayoran Lama,Cipulir,RW 09,2020,10,0,18 Oktober,0,0,0,10,0
Jakarta Selatan,Kebayoran Lama,Cipulir,0,2020,10,0,18 Oktober,0,0,0,40,0
Jakarta Selatan,Kebayoran Lama,Cipulir,RW 10,2020,10,0,"05,06,10,11,25 Oktober",0,0,0,10 - 80,0
Jakarta Selatan,Kebayoran Lama,Cipulir,0,2020,10,0,"05,06,09,10,11,25 Oktober",0,0,0,10 - 150,0
Jakarta Selatan,Kebayoran Lama,Grogol Utara,RW 11,2020,10,0,16 Oktober,0,0,0,20,0
Jakarta Selatan,Cilandak,Pondok Labu,RW 01,2020,10,0,"10,11 Oktober",0,0,0,30,0
Jakarta Selatan,Cilandak,Pondok Labu,RW 02,2020,10,0,"10,11 Oktober",0,0,0,80 - 100,0
Jakarta Selatan,Cilandak,Lebak Bulus,RW 01,2020,10,0,"10,11 Oktober",0,0,0,20 - 60,0
Jakarta Selatan,Cilandak,Lebak Bulus,RW 04,2020,10,0,"10,11 Oktober",0,0,0,20 - 60,0
Jakarta Selatan,Cilandak,Lebak Bulus,RW 08,2020,10,0,"10,11 Oktober",0,0,0,20 - 60,0
Jakarta Timur,Jatinegara,Bidara Cina,RW : 07,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Jatinegara,Bidara Cina,RW 11,2020,10,0,"05,25 Oktober",10,0,0,10 - 100,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,"05,25 Oktober",0,0,0,10 - 100,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,"05,25 Oktober",0,0,0,10 - 100,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,"05,25 Oktober",0,0,0,10 - 100,0
Jakarta Timur,Jatinegara,Bidara Cina,0,2020,10,0,"05,25,29 Oktober",0,0,0,10 - 100,0
Jakarta Timur,Jatinegara,Kampung Melayu,RW 04,2020,10,0,"05,11,29 Oktober",0,0,0,10 - 150,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,"05,11,25 Oktober",0,0,0,10 - 150,0
Jakarta Timur,Jatinegara,Kampung Melayu,RW 05,2020,10,0,05 Oktober,0,0,0,10 - 150,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,"05,11,25,29 Oktober",0,0,0,10 - 150,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,"05,11,25,29 Oktober",0,0,0,10 - 150,0
Jakarta Timur,Jatinegara,Kampung Melayu,RW 06,2020,10,0,05 Oktober,0,0,0,10 - 30,0
Jakarta Timur,Jatinegara,Kampung Melayu,RW 07,2020,10,0,05 Oktober,0,0,0,10 - 60,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 60,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 60,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 60,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,"05,11 Oktober",0,0,0,10 - 80,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 50,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 50,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 50,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 80,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 50,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 50,0
Jakarta Timur,Jatinegara,Kampung Melayu,RW 08,2020,10,0,05 Oktober,0,0,0,10 - 30,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 30,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,"05,11 Oktober",0,0,0,10 - 80,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 30,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 50,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,05 Oktober,0,0,0,10 - 50,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,"05,11 Oktober",0,0,0,10 - 80,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,"05,11 Oktober",0,0,0,10 - 80,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,"05,11 Oktober",0,0,0,10 - 80,0
Jakarta Timur,Jatinegara,Kampung Melayu,0,2020,10,0,"05,11 Oktober",0,0,0,10 - 80,0
Jakarta Timur,Jatinegara,Cipinang Muara,RW 13,2020,10,0,"26,27 Oktober",0,0,0,10,0
Jakarta Timur,Kramat Jati,Cawang,RW 01,2020,10,0,"05,25 Oktober",0,0,0,20 - 50,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 70,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,05 Oktober,0,0,0,20 - 50,0
Jakarta Timur,Kramat Jati,Cawang,RW 02,2020,10,0,"05,25 Oktober",0,0,0,20 - 50,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 70,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,40 - 120,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,40 - 100,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,50 - 110,0
Jakarta Timur,Kramat Jati,Cawang,RW 03,2020,10,0,"05,25 Oktober",0,0,0,60 - 120,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 120,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 70,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 120,0
Jakarta Timur,Kramat Jati,Cawang,RW 05,2020,10,0,"05,25 Oktober",0,0,0,20 - 120,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 80,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 120,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 50,0
Jakarta Timur,Kramat Jati,Cawang,RW 08,2020,10,0,25 Oktober,0,0,0,20,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 70,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 120,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 70,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 100,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,"05,25 Oktober",0,0,0,20 - 100,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,25 Oktober,0,0,0,20,0
Jakarta Timur,Kramat Jati,Cawang,RW 12,2020,10,0,"05,25 Oktober",0,0,0,20 - 30,0
Jakarta Timur,Kramat Jati,Cawang,0,2020,10,0,25 Oktober,0,0,0,20 - 30,0
Jakarta Timur,Kramat Jati,Balekambang,RW 01,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Kramat Jati,Balekambang,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Kramat Jati,Balekambang,RW 02,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Kramat Jati,Balekambang,RW 05,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Kramat Jati,Balekambang,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Kramat Jati,Balekambang,0,2020,10,0,25 Oktober,0,0,0,20 - 70,0
Jakarta Timur,Kramat Jati,Balekambang,0,2020,10,0,"05,25 Oktober",0,0,0,50,0
Jakarta Timur,Kramat Jati,Balekambang,0,2020,10,0,"05,25 Oktober",0,0,0,50,0
Jakarta Timur,Kramat Jati,Dukuh,RW 03,2020,10,0,"10,11 Oktober",0,0,0,50,0
Jakarta Timur,Kramat Jati,Cililitan,RW 06,2020,10,0,25 Oktober,0,0,0,10,0
Jakarta Timur,Kramat Jati,Cililitan,0,2020,10,0,25 Oktober,0,0,0,10,0
Jakarta Timur,Kramat Jati,Cililitan,0,2020,10,0,25 Oktober,0,0,0,10,0
Jakarta Timur,Kramat Jati,Cililitan,RW  07,2020,10,0,25 Oktober,0,0,0,10,0
Jakarta Timur,Kramat Jati,Cililitan,RW 16,2020,10,0,25 Oktober,0,0,0,10,0
Jakarta Timur,Pasar Rebo,Kalisari,RW 01,2020,10,0,"10,11 Oktober",0,0,0,10,0
Jakarta Timur,Pasar Rebo,Kalisari,RW 02,2020,10,0,"10,11 Oktober",0,0,0,10,0
Jakarta Timur,Pasar Rebo,Kalisari,RW 09,2020,10,0,"10,11 Oktober",0,0,0,40,0
Jakarta Timur,Pasar Rebo,Cijantung,RW 11,2020,10,0,"10,11 Oktober",0,0,0,35,0
Jakarta Timur,Pasar Rebo,Cijantung,0,2020,10,0,"10,11 Oktober",0,0,0,40,0
Jakarta Timur,Pasar Rebo,Pekayon,RW 07,2020,10,0,26 Oktober,0,0,0,30,0
Jakarta Timur,Pasar Rebo,Pekayon,0,2020,10,0,26 Oktober,0,0,0,30,0
Jakarta Timur,Pasar Rebo,Pekayon,0,2020,10,0,26 Oktober,0,0,0,50,0
Jakarta Timur,Ciracas,Susukan,RW 05,2020,10,0,25 Oktober,0,0,0,15,0
Jakarta Timur,Ciracas,Susukan,0,2020,10,0,25 Oktober,0,0,0,15,0
Jakarta Timur,Ciracas,Susukan,0,2020,10,0,25 Oktober,0,0,0,15,0
Jakarta Timur,Ciracas,Susukan,0,2020,10,0,25 Oktober,0,0,0,15,0
Jakarta Timur,Ciracas,Susukan,RW 07,2020,10,0,"10,11 Oktober",0,0,0,40,0
Jakarta Timur,Ciracas,Susukan,RW 08,2020,10,0,"10,11 Oktober",0,0,0,20,0
Jakarta Timur,Ciracas,Ciracas,RW 03,2020,10,0,"10,11 Oktober",0,0,0,70 - 80,0
Jakarta Timur,Ciracas,Ciracas,0,2020,10,0,"10,11 Oktober",0,0,0,70 - 80,0
Jakarta Timur,Ciracas,Ciracas,0,2020,10,0,"10,11 Oktober",0,0,0,70 - 80,0
Jakarta Timur,Ciracas,Ciracas,0,2020,10,0,"10,11 Oktober",0,0,0,70 - 80,0
Jakarta Timur,Ciracas,Ciracas,0,2020,10,0,"10,11 Oktober",0,0,0,70 - 80,0
Jakarta Timur,Ciracas,Ciracas,RW 04,2020,10,0,"10,11,26 Oktober",0,0,0,20 - 80,0
Jakarta Timur,Ciracas,Ciracas,0,2020,10,0,"10,11,26  Oktober",0,0,0,20 - 80,0
Jakarta Timur,Ciracas,Ciracas,RW 05,2020,10,0,"10,11 Oktober",0,0,0,70 - 80,0
Jakarta Timur,Ciracas,Ciracas,0,2020,10,0,"10,11 Oktober",0,0,0,70 - 80,0
Jakarta Timur,Ciracas,Rambutan,RW 02,2020,10,0,"10,11,19,26,27 Oktober",10,0,0,10 - 60,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11,19,26,27 Oktober",0,0,0,10 - 50,0
Jakarta Timur,Ciracas,Rambutan,RW 03,2020,10,0,"10,11,26,27 Oktober",0,0,0,40,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11,19,26,27 Oktober",0,0,0,10 - 50,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11,19,26,27 Oktober",0,0,0,10 - 70,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11,19,26,27 Oktober",0,0,0,10 - 40,0
Jakarta Timur,Ciracas,Rambutan,RW 04,2020,10,0,"10,11 Oktober",0,0,0,40,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11 Oktober",10,0,0,60,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11 Oktober",0,0,0,50,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11 Oktober",0,0,0,40,0
Jakarta Timur,Ciracas,Rambutan,RW 05,2020,10,0,"10,11,26,27 Oktober",0,0,0,70,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11,26,27 Oktober",10,0,0,70,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11,26,27 Oktober",0,0,0,40,0
Jakarta Timur,Ciracas,Rambutan,RW 06,2020,10,0,"10,11 Oktober",0,0,0,40,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11 Oktober",0,0,0,40,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11,26,27 Oktober",0,0,0,20 - 50,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11,26,27 Oktober",0,0,0,20 - 40,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11,26,27 Oktober",0,0,0,15 - 30,0
Jakarta Timur,Ciracas,Rambutan,0,2020,10,0,"10,11,26,27 Oktober",0,0,0,15 - 40,0
Jakarta Timur,Cipayung,Bambu Apus,RW 02,2020,10,0,"10,11 Oktober",0,0,0,60,0
Jakarta Timur,Cipayung,Bambu Apus,RW 03,2020,10,0,"10,11 Oktober",0,0,0,100,0
Jakarta Timur,Cipayung,Cipayung,RW 04,2020,10,0,"10,11 Oktober",0,0,0,30,0
Jakarta Timur,Cipayung,Setu,RW 04,2020,10,0,"10,11 Oktober",0,0,0,30,0
Jakarta Timur,Cipayung,Setu,RW 03,2020,10,0,"10,11 Oktober",0,0,0,50 - 60,0
Jakarta Timur,Cipayung,Setu,0,2020,10,0,"10,11 Oktober",0,0,0,50 - 60,0
Jakarta Timur,Cipayung,Lubang Buaya,RW 09,2020,10,0,19 Oktober,0,0,0,40 - 50,0
Jakarta Timur,Makasar,Cipinang Melayu,RW 03,2020,10,0,"10,11,27,28 Oktober",0,0,0,10 - 40,0
Jakarta Timur,Makasar,Cipinang Melayu,0,2020,10,0,"10,11 Oktober",0,0,0,10 - 40,0
Jakarta Timur,Makasar,Cipinang Melayu,0,2020,10,0,"10,11,27,28 Oktober",0,0,0,10 - 40,0
Jakarta Timur,Makasar,Cipinang Melayu,RW 04,2020,10,0,"27,28 Oktober",0,0,0,10 - 30,0
Jakarta Timur,Makasar,Cipinang Melayu,0,2020,10,0,"27,28 Oktober",0,0,0,10 - 30,0
Jakarta Timur,Makasar,Cipinang Melayu,0,2020,10,0,"10,11 Oktober",0,0,0,10 - 40,0
Jakarta Timur,Makasar,Makasar,RW 04,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Makasar,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Makasar,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Makasar,RW 05,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Makasar,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Makasar,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Makasar,RW 07,2020,10,0,11 Oktober,0,0,0,20,0
Jakarta Timur,Makasar,Makasar,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Makasar,0,2020,10,0,11 Oktober,0,0,0,20,0
Jakarta Timur,Makasar,Makasar,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Pinang Ranti,RW 04,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Kebon Pala,RW 01,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,10,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,20,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,40,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,10,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,40,0
Jakarta Timur,Makasar,Kebon Pala,RW 04,2020,10,0,11 Oktober,0,0,0,80,0
Jakarta Timur,Makasar,Kebon Pala,RW 06,2020,10,0,11 Oktober,0,0,0,80,0
Jakarta Timur,Makasar,Kebon Pala,RW 09,2020,10,0,19 Oktober,0,0,0,10,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,80,0
Jakarta Timur,Makasar,Kebon Pala,RW 10,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,80,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,30,0
Jakarta Timur,Makasar,Kebon Pala,RW 11,2020,10,0,11 Oktober,0,0,0,50,0
Jakarta Timur,Makasar,Kebon Pala,0,2020,10,0,11 Oktober,0,0,0,50,0
Jakarta Timur,Pulo Gadung,Pulo Gadung,RW 07,2020,10,0,16 Oktober,0,0,0,30,0
Jakarta Timur,Cakung,Penggilingan,RW 07,2020,10,0,20 Oktober,0,0,0,10,0
Jakarta Timur,Cakung,Pulo Gebang,RW 07,2020,10,0,20 Oktober,0,0,0,15,0
Jakarta Timur,Cakung,Jatinegara,RW 12,2020,10,0,20 Oktober,0,0,0,15,0
Jakarta Timur,Cakung,Cakung Barat,RW 04,2020,10,0,20 Oktober,0,0,0,20,0
Jakarta Timur,Duren Sawit,Duren Sawit,RW 10,2020,10,0,20 Oktober,0,0,0,15,0
Jakarta Utara,Penjaringan,Kapuk Muara,0,2020,11,0,2020-11-16,0,0,0,20 - 30,0
Jakarta Utara,Penjaringan,Kapuk Muara,0,2020,11,0,2020-11-16,0,0,0,20 - 30,0
Jakarta Utara,Penjaringan,Kapuk Muara,0,2020,11,0,2020-11-17,0,0,0,10,0
Jakarta Utara,Penjaringan,Penjaringan,RW : 017,2020,11,0,2020-11-17,0,0,0,20,0
Jakarta Utara,Penjaringan,Penjaringan,0,2020,11,0,2020-11-17,0,0,0,30 - 40,0
Jakarta Utara,Penjaringan,Penjaringan,RW : 07,2020,11,0,2020-11-24,0,0,0,10,0
Jakarta Utara,Penjaringan,Pluit,RW : 022,2020,11,0,2020-11-17,0,0,0,10 - 15,0
Jakarta Utara,Penjaringan,Pluit,0,2020,11,0,2020-11-17,0,0,0,10 - 15,0
Jakarta Utara,Penjaringan,Pluit,0,2020,11,0,2020-11-17,0,0,0,10 - 15,0
Jakarta Utara,Penjaringan,Pluit,0,2020,11,0,2020-11-17,0,0,0,10 - 15,0
Jakarta Utara,Penjaringan,Pluit,0,2020,11,0,2020-11-17,0,0,0,10 - 15,0
Jakarta Utara,Penjaringan,Pluit,0,2020,11,0,2020-11-17,0,0,0,10 - 15,0
Jakarta Utara,Penjaringan,Pluit,0,2020,11,0,2020-11-17,0,0,0,10 - 15,0
Jakarta Utara,Cilincing,Rorotan,RW : 06,2020,11,0,01 Novemb er 2020,0,0,0,10 - 15,0
Jakarta Utara,Cilincing,Marunda,RW : 07,2020,11,0,"17, 18 November 2020",0,0,0,15,0
Jakarta Utara,Cilincing,Marunda,0,2020,11,0,"17, 18 November 2020",0,0,0,15,0
Jakarta Utara,Cilincing,Marunda,0,2020,11,0,2020-11-17,0,0,0,15,0
Jakarta Utara,Pademangan,Ancol,RW : 08,2020,11,0,2020-11-17,0,0,0,20,0
Jakarta Utara,Pademangan,Ancol,0,2020,11,0,2020-11-17,0,0,0,20,0
Jakarta Utara,Pademangan,Ancol,0,2020,11,0,2020-11-17,0,0,0,10,0
Jakarta Barat,Kalideres,Tegal Alur,RW : 001,2020,11,0,"16, 17, 18 November 2020",0,0,0,10 - 60,0
Jakarta Barat,Kalideres,Tegal Alur,RW : 009,2020,11,0,2020-11-16,0,0,0,10 - 60,0
Jakarta Barat,Kalideres,Tegal Alur,0,2020,11,0,"16, 17 November 2020",0,0,0,30 - 60,0
Jakarta Barat,Kalideres,Tegal Alur,0,2020,11,0,"16, 17, 18 November 2020",0,0,0,30 - 60,0
Jakarta Barat,Cengkareng,Kapuk,RW : 05,2020,11,0,2020-11-18,0,0,0,10,0
Jakarta Barat,Cengkareng,Kapuk,RW : 08,2020,11,0,2020-11-18,0,0,0,10,0
Jakarta Barat,Cengkareng,Kapuk,RW : 010,2020,11,0,2020-11-18,0,0,0,10,0
Jakarta Barat,Cengkareng,Kapuk,0,2020,11,0,2020-11-18,0,0,0,10,0
Jakarta Barat,Cengkareng,Kapuk,0,2020,11,0,2020-11-18,0,0,0,20,0
Jakarta Barat,Cengkareng,Kapuk,RW : 012,2020,11,0,2020-11-18,0,0,0,15,0
Jakarta Selatan,Pasar Minggu,Jati Padang,RW : 06,2020,11,0,"01, 08 November 2020",0,0,0,10 - 40,0
Jakarta Selatan,Pasar Minggu,Jati Padang,0,2020,11,0,2020-11-08,0,0,0,10 - 30,0
Jakarta Selatan,Pasar Minggu,Jati Padang,0,2020,11,0,2020-11-08,0,0,0,10 - 30,0
Jakarta Selatan,Pasar Minggu,Jati Padang,0,2020,11,0,2020-11-08,0,0,0,10 - 30,0
Jakarta Selatan,Pasar Minggu,Jati Padang,0,2020,11,0,2020-11-08,0,0,0,10 - 30,0
Jakarta Selatan,Pasar Minggu,Cilandak Timur,RW : 001,2020,11,0,2020-11-08,0,0,0,10 - 30,0
Jakarta Selatan,Pasar Minggu,Cilandak Timur,RW : 003,2020,11,0,2020-11-08,0,0,0,20 - 50,0
Jakarta Selatan,Pasar Minggu,Kebagusan,RW : 004,2020,11,0,2020-11-08,0,0,0,30,0
Jakarta Selatan,Pasar Minggu,Kebagusan,0,2020,11,0,"08, 24 November 2020",0,0,0,10 - 30,0
Jakarta Selatan,Pasar Minggu,Pejaten Barat,RW : 002,2020,11,0,2020-11-08,0,0,0,30,0
Jakarta Selatan,Pasar Minggu,Pejaten Barat,RW : 004,2020,11,0,2020-11-08,0,0,0,20,0
Jakarta Selatan,Pasar Minggu,Pejaten Barat,0,2020,11,0,2020-11-08,0,0,0,20,0
Jakarta Selatan,Pasar Minggu,Pejaten Barat,RW : 007,2020,11,0,2020-11-08,0,0,0,20,0
Jakarta Selatan,Pasar Minggu,Pejaten Barat,0,2020,11,0,2020-11-08,0,0,0,30,0
Jakarta Selatan,Pasar Minggu,Pejaten Barat,RW : 008,2020,11,0,2020-11-08,0,0,0,30,0
Jakarta Selatan,Pasar Minggu,Pejaten Barat,0,2020,11,0,2020-11-08,0,0,0,30,0
Jakarta Selatan,Pasar Minggu,Pejaten Barat,0,2020,11,0,2020-11-08,0,0,0,30,0
Jakarta Selatan,Pasar Minggu,Pejaten Barat,0,2020,11,0,2020-11-08,0,0,0,30,0
Jakarta Selatan,Pancoran,Kalibata,RW : 007,2020,11,0,2020-11-08,0,0,0,20,0
Jakarta Selatan,Pancoran,Kalibata,RW : 009,2020,11,0,2020-11-08,0,0,0,20,0
Jakarta Selatan,Pancoran,Kalibata,RW : 005,2020,11,0,2020-11-08,0,0,0,20,0
Jakarta Selatan,Pancoran,Kalibata,RW : 03,2020,11,0,2020-11-25,0,0,0,40,0
Jakarta Selatan,Pancoran,Rawajati,RW : 05,2020,11,0,2020-11-25,0,0,0,20,0
Jakarta Selatan,Jagakarsa,Jagakarsa,RW : 002,2020,11,0,2020-11-08,0,0,0,15,0
Jakarta Selatan,Jagakarsa,Cipedak,RW : 004,2020,11,0,2020-11-08,0,0,0,20,0
Jakarta Selatan,Jagakarsa,Cipedak,0,2020,11,0,2020-11-08,0,0,0,50,0
Jakarta Selatan,Kebayoran Baru,Petogogan,RW : 001,2020,11,0,2020-11-08,0,0,0,20,0
Jakarta Selatan,Mampang,Bangka,RW : 002,2020,11,0,2020-11-08,0,0,0,30,0
Jakarta Selatan,Mampang,Bangka,RW : 003,2020,11,0,2020-11-08,0,0,0,30,0
Jakarta Selatan,Mampang,Bangka,RW : 004,2020,11,0,2020-11-08,0,0,0,60,0
Jakarta Selatan,Mampang,Bangka,0,2020,11,0,2020-11-08,0,0,0,40,0
Jakarta Selatan,Mampang,Pela Mampang,RW : 004,2020,11,0,2020-11-08,0,0,0,10 - 20,0
Jakarta Selatan,Mampang,Pela Mampang,RW : 005,2020,11,0,2020-11-08,0,0,0,10 - 20,0
Jakarta Selatan,Mampang,Pela Mampang,0,2020,11,0,2020-11-08,0,0,0,10 - 20,0
Jakarta Selatan,Mampang,Pela Mampang,0,2020,11,0,2020-11-08,0,0,0,10 - 20,0
Jakarta Selatan,Mampang,Pela Mampang,0,2020,11,0,2020-11-08,0,0,0,10 - 20,0
Jakarta Selatan,Mampang,Pela Mampang,RW : 007,2020,11,0,2020-11-08,0,0,0,5 - 10,0
Jakarta Selatan,Mampang,Pela Mampang,0,2020,11,0,2020-11-08,0,0,0,5 - 10,0
Jakarta Selatan,Mampang,Pela Mampang,RW : 010,2020,11,0,2020-11-08,0,0,0,10 - 20,0
Jakarta Selatan,Mampang,Pela Mampang,RW : 011,2020,11,0,2020-11-08,0,0,0,10 - 30,0
Jakarta Selatan,Mampang,Pela Mampang,0,2020,11,0,2020-11-08,0,0,0,10 - 30,0
Jakarta Selatan,Mampang,Pela Mampang,RW : 012,2020,11,0,2020-11-08,0,0,0,5 - 10,0
